x,Q2,W,miss_mass,phih,pt2,t,secondary_pips,secondary_pims,secondary_pizs,secondary_esum,accepted
0.5486,5.0323,2.2406,11.8096,-1.1632,0.0253,-0.9569,0,1,0,0.50597,1
0.4948,4.5665,2.3542,12.1186,1.5853,0.0305,-1.1640,1,1,1,0.56045,1
0.4587,4.6035,2.5125,12.8603,-2.1473,0.0047,-1.7567,0,1,2,1.51536,1
0.5845,5.4112,2.1743,12.4981,-0.0871,0.0221,-1.8609,0,1,0,1.06653,1
0.4626,4.9524,2.5756,12.0599,2.6007,0.0575,-1.0629,0,1,0,0.64726,3
0.5297,5.2076,2.3460,12.3918,1.4165,0.0169,-1.5426,0,1,1,0.98006,1
0.4160,4.4751,2.6762,11.9591,-2.6453,0.1268,-0.9497,0,0,0,0.00000,1
0.4519,4.3766,2.4877,12.1419,1.6368,0.0063,-1.0400,0,1,0,0.31831,1
0.4140,4.3239,2.6459,11.8749,2.6279,0.0328,-0.7517,0,1,1,0.51691,3
0.4261,4.2040,2.5579,11.4875,-0.1898,0.0074,-0.4164,0,1,0,0.21529,1
0.3816,4.1891,2.7693,12.7161,-1.9246,0.0345,-1.3680,0,2,0,0.77960,1
0.4368,4.7359,2.6433,11.7693,-2.3582,0.0173,-0.6871,0,1,0,0.42693,3
0.4057,4.1215,2.6300,12.5911,1.6331,0.0047,-1.3015,0,1,1,1.54150,1
0.4101,4.2932,2.6564,11.6673,-2.7572,0.0202,-0.5567,0,1,0,0.26961,3
0.4575,4.9654,2.6014,12.1340,-3.1006,0.0988,-1.1774,0,1,0,0.90766,1
0.5347,4.9772,2.2830,12.0874,1.2531,0.0269,-1.2319,0,1,0,0.23347,1
0.3731,3.8782,2.7198,12.8510,2.2372,0.0203,-1.4242,0,1,1,1.53812,1
0.4042,4.1397,2.6425,11.7735,-2.9519,0.0957,-0.7271,0,1,0,0.26452,1
0.4978,4.8439,2.4015,12.0543,1.6910,0.0456,-1.1286,0,1,0,0.57583,1
0.5402,5.3298,2.3276,12.4682,0.8076,0.0103,-1.6542,0,1,0,1.03268,1
0.4718,4.6863,2.4752,11.9589,-3.0939,0.0096,-0.9220,0,1,0,0.45478,3
0.3772,3.9843,2.7311,11.9233,2.8432,0.0069,-0.6811,0,2,0,0.39199,1
0.5218,5.2893,2.3934,12.4270,0.8828,0.0358,-1.5857,1,1,0,0.54984,1
0.4965,5.4036,2.5219,11.8881,-2.7938,0.0622,-0.9799,0,1,0,0.30189,1
0.4738,4.9098,2.5166,11.9548,-2.4178,0.0662,-0.9991,0,1,0,0.49732,1
0.4234,4.6321,2.6810,12.1076,2.0992,0.0067,-0.9393,0,1,0,0.61835,1
0.4717,4.3210,2.3918,11.8350,0.7656,0.0217,-0.8175,0,1,0,0.27213,1
0.3716,4.0746,2.7875,12.1274,-3.0465,0.0350,-0.8622,0,1,0,0.47163,3
0.4477,4.6831,2.5802,12.0661,2.2276,0.0190,-0.9789,0,1,0,0.64583,3
0.4586,4.9219,2.5867,12.0256,1.3296,0.0504,-1.0105,0,1,0,0.67218,1
0.5872,5.9630,2.2521,12.0209,-1.8812,0.0492,-1.3295,0,1,0,0.39458,1
0.3624,3.9383,2.7945,13.3350,2.7012,0.0695,-1.8724,0,1,2,2.00858,1
0.5342,5.3627,2.3573,12.1179,1.2902,0.0281,-1.2692,0,1,0,0.18660,1
0.3849,4.2462,2.7688,11.9811,2.0808,0.0276,-0.7697,0,0,0,0.00000,0
0.5591,5.1099,2.2157,12.1882,0.3755,0.0656,-1.4713,0,1,0,0.74214,1
0.4651,4.6070,2.4855,11.9607,-0.0818,0.0069,-0.9048,0,1,0,0.51965,1
0.3579,3.8339,2.7852,11.8027,3.0731,0.0452,-0.6016,0,1,0,0.33939,3
0.3533,3.8395,2.8123,12.3706,2.4109,0.0668,-1.0425,0,1,0,1.06118,3
0.4455,4.2175,2.4758,11.7255,-2.1392,0.0249,-0.6715,0,1,0,0.29866,1
0.4106,4.2443,2.6408,12.2772,2.8178,0.0500,-1.1109,0,1,0,0.70637,1
0.3669,3.8223,2.7343,12.5003,2.4225,0.0591,-1.1763,0,1,0,1.32504,1
0.4311,4.2179,2.5389,11.6845,0.2792,0.0088,-0.5910,0,1,0,0.23389,1
0.5006,4.8598,2.3934,11.9952,0.0503,0.0171,-1.0355,0,1,0,0.28327,1
0.4455,4.4196,2.5263,11.8811,-1.9066,0.0652,-0.8644,0,1,0,0.62362,3
0.4756,4.8907,2.5044,12.1788,2.5792,0.0064,-1.1417,0,1,0,0.80248,3
0.3653,3.9116,2.7707,11.8616,3.0236,0.1255,-0.7598,0,1,0,0.40299,1
0.4876,5.0090,2.4789,12.0954,1.5355,0.0064,-1.0913,0,0,0,0.00000,3
0.4444,4.2218,2.4816,11.8644,3.0628,0.0240,-0.7923,0,1,0,0.52053,1
0.5229,5.5958,2.4466,12.1642,-2.8682,0.0473,-1.3178,0,1,0,0.62550,1
0.3439,3.7253,2.8264,12.8064,-2.9734,0.1063,-1.4098,0,1,0,1.59059,1
0.4629,5.1026,2.6077,12.7185,-1.6396,0.0084,-1.6415,0,1,0,1.41998,0
0.5481,5.4344,2.3154,11.8547,-1.0345,0.0490,-1.0402,0,1,0,0.38093,3
0.3305,3.6194,2.8655,11.8689,2.7571,0.1588,-0.7378,0,1,0,0.68546,3
0.4634,4.8877,2.5573,11.7387,2.7491,0.0815,-0.7895,0,1,0,0.26915,1
0.4305,4.7005,2.6645,12.4205,-2.7473,0.0188,-1.2556,0,1,0,0.99913,3
0.5298,4.9474,2.2958,11.7992,1.8969,0.0146,-0.8927,0,1,0,0.30892,1
0.4080,4.1679,2.6323,11.5173,-2.5703,0.0049,-0.4142,0,1,0,0.19216,3
0.4623,4.4488,2.4606,11.9200,-1.9347,0.0008,-0.8512,0,1,0,0.49333,1
0.3367,3.6870,2.8535,12.8179,3.0841,0.0196,-1.2533,0,1,2,1.57302,1
0.4072,4.4601,2.7154,13.0248,2.9025,0.0054,-1.6958,0,1,1,1.31049,1
0.4613,4.9569,2.5823,11.8662,-3.0651,0.0576,-0.8754,0,1,0,0.40073,1
0.4183,4.5156,2.6759,12.2072,1.7391,0.0088,-1.0149,0,1,0,0.93362,1
0.3520,3.8490,2.8223,12.0713,-2.3136,0.0689,-0.8164,0,1,1,0.71132,1
0.4326,4.3384,2.5633,11.7090,-2.4556,0.0083,-0.6145,0,1,0,0.27428,3
0.5268,4.8104,2.2807,12.0170,-0.3584,0.0644,-1.1873,0,1,0,0.77905,1
0.3825,4.0188,2.7142,11.7249,-2.4798,0.2031,-0.7813,0,1,0,0.17324,1
0.4271,4.3770,2.5986,11.7570,1.5612,0.0156,-0.6551,0,1,0,0.57901,1
0.4604,4.5288,2.4878,11.9950,-0.0673,0.0054,-0.9235,0,1,0,0.43187,1
0.4745,5.1479,2.5654,11.9191,3.0459,0.0830,-0.9883,0,1,0,0.37841,1
0.4433,4.2047,2.4823,11.8820,0.6960,0.0071,-0.7834,0,1,0,0.36511,1
0.4801,4.5961,2.4202,11.7626,-0.2493,0.0158,-0.7589,0,1,0,0.29367,1
0.4840,5.1209,2.5178,12.7441,1.8168,0.0021,-1.7388,0,1,0,1.66134,1
0.4516,4.6254,2.5491,12.2787,-2.9207,0.0394,-1.2166,0,0,0,0.00000,1
0.4551,4.8280,2.5809,11.8599,-0.7686,0.0032,-0.7863,0,1,0,0.27546,1
0.3665,3.8573,2.7472,11.7918,-1.7998,0.0447,-0.6086,0,1,0,0.27666,1
0.3388,3.6925,2.8437,12.0035,3.0369,0.1604,-0.8546,0,1,0,0.65772,1
0.4148,4.4088,2.6645,12.9099,-1.8910,0.0151,-1.6398,0,1,1,1.51303,1
0.4167,4.0858,2.5690,11.7709,2.4375,0.0119,-0.6422,0,1,0,0.41820,3
0.4339,4.4879,2.5954,11.7052,0.4071,0.0037,-0.6084,0,1,0,0.23189,1
0.4080,4.3491,2.6818,11.8460,2.3494,0.1049,-0.8068,0,1,0,0.42498,3
0.4853,4.3854,2.3520,12.3774,-1.4940,0.0257,-1.3937,0,1,0,0.88577,1
0.4052,4.3040,2.6831,11.8981,-2.9106,0.0751,-0.8070,0,1,0,0.40693,3
0.3715,4.0128,2.7693,12.6923,-2.7663,0.0093,-1.2716,0,1,0,1.36696,1
0.3999,4.1977,2.6795,11.9394,-1.6923,0.0107,-0.7468,0,1,0,0.55667,1
0.3943,4.1331,2.6889,11.8715,-2.6724,0.0638,-0.7479,0,1,0,0.27720,3
0.5098,5.2052,2.4258,12.5894,-0.2164,0.0031,-1.6718,0,1,0,1.15194,1
0.5178,5.4091,2.4325,11.8632,-2.8366,0.0437,-0.9766,0,1,0,0.51530,1
0.4716,4.3534,2.3997,12.0134,-1.8568,0.0045,-0.9642,0,1,0,0.58049,1
0.4232,4.2767,2.5900,11.7543,1.2607,0.0653,-0.7080,0,1,0,0.33378,1
0.4602,4.8949,2.5734,12.7815,-1.9833,0.0002,-1.6790,0,1,1,1.26123,1
0.3756,4.1327,2.7841,11.4525,-2.4301,0.0513,-0.3786,0,1,0,0.15297,1
0.4081,4.4024,2.6956,13.2008,-1.9899,0.0111,-1.8707,0,1,1,1.96557,1
0.4909,4.6595,2.3899,11.8029,1.2586,0.0135,-0.8161,0,1,0,0.19636,3
0.4426,4.4919,2.5570,12.0015,1.8647,0.0352,-0.9285,0,1,0,0.55581,3
0.4290,4.3559,2.5843,11.8366,2.2543,0.0213,-0.7342,0,1,0,0.41607,3
0.3709,3.8693,2.7285,11.8690,-2.9245,0.0084,-0.6289,0,1,0,0.51434,1
0.4762,4.8576,2.4946,12.1906,0.7812,0.0057,-1.1538,0,1,0,0.51610,1
0.3958,4.3502,2.7426,12.9952,2.3479,0.0461,-1.6875,1,2,0,1.86945,1
0.4365,4.5915,2.6090,11.8927,-2.9404,0.0232,-0.8021,0,1,0,0.46515,3
0.5011,4.6881,2.3553,11.8327,1.7419,0.0243,-0.8805,0,1,0,0.46404,1
0.3410,3.6871,2.8294,12.0983,-2.8437,0.2016,-0.9848,0,1,0,0.66839,1
0.3709,3.9893,2.7655,11.6627,-2.8250,0.1398,-0.6347,0,1,0,0.25763,1
0.3909,4.2512,2.7393,11.5901,-2.8440,0.0507,-0.5025,0,1,0,0.23495,3
0.4179,4.4172,2.6522,12.0752,-2.5030,0.0583,-0.9656,0,1,0,0.16849,3
0.4466,4.7627,2.6042,11.9698,-2.8431,0.0241,-0.8952,1,1,0,0.35643,3
0.5009,4.7304,2.3652,12.0850,0.7204,0.0740,-1.2079,0,1,0,0.73100,1
0.4931,4.8222,2.4159,11.6926,1.0952,0.0452,-0.7534,0,1,0,0.40294,3
0.4312,4.3447,2.5714,11.8012,-2.4042,0.0735,-0.7743,0,1,0,0.44457,1
0.3997,4.2394,2.6923,12.3626,2.9350,0.0376,-1.1346,0,1,0,1.12564,3
