x,Q2,W,miss_mass,phih,pt2,t,secondary_pips,secondary_pims,secondary_pizs,secondary_esum,accepted
0.3465,3.7107,2.8072,12.7460,-2.6140,0.1071,-1.3736,0,0,1,0.58767,1
0.5019,5.0053,2.4182,12.4754,2.5625,0.0004,-1.5156,0,1,1,1.15540,1
0.4533,4.3193,2.4675,11.5901,-1.1967,0.0175,-0.5551,0,1,0,0.24472,3
0.4404,4.7819,2.6375,11.8443,-1.6865,0.0372,-0.7855,0,1,0,0.48143,1
0.4786,4.6452,2.4374,12.2586,2.1292,0.0422,-1.2794,0,1,1,0.73057,1
0.5042,4.5793,2.3203,12.2356,0.4987,0.0180,-1.2924,0,2,0,0.66675,1
0.4269,4.2474,2.5657,12.8517,-1.8781,0.0018,-1.6114,0,1,2,1.63155,1
0.4699,4.5826,2.4595,11.6757,1.7077,0.0344,-0.6820,0,1,0,0.25450,3
0.3647,4.0101,2.8047,13.3077,-2.7505,0.1096,-1.9340,0,1,0,0.38065,1
0.3403,3.7224,2.8454,12.9335,2.5378,0.0504,-1.4050,1,2,1,1.46984,1
0.4258,4.2686,2.5762,11.6193,2.2703,0.0437,-0.5704,0,1,0,0.29254,3
0.4276,4.4197,2.6070,11.8690,-1.1288,0.0019,-0.7349,0,1,0,0.60948,1
0.4450,4.2554,2.4874,12.0738,0.1419,0.0147,-0.9709,0,1,0,0.19530,1
0.3840,4.1450,2.7440,12.9554,-2.7947,0.1042,-1.6990,0,1,0,1.70509,1
0.5026,5.2653,2.4682,12.3453,-2.1007,0.0003,-1.3829,0,1,1,0.82677,1
0.4502,4.6075,2.5511,12.8312,-2.4787,0.0347,-1.7440,0,1,0,1.61073,1
0.3784,4.0735,2.7519,11.8189,-2.3429,0.0864,-0.7032,0,1,0,0.44783,3
0.4338,4.4402,2.5839,11.6243,-1.7479,0.0107,-0.5473,0,1,0,0.27027,3
0.4309,4.5034,2.6132,12.0522,-2.9078,0.0660,-0.9877,0,1,0,0.84979,1
0.5099,5.3216,2.4484,12.8245,2.8133,0.0081,-1.9408,0,2,0,1.25017,1
0.4267,4.3489,2.5931,11.6826,1.7472,0.0184,-0.5946,0,1,0,0.27739,3
0.4758,4.6419,2.4482,12.1331,-1.7226,0.0252,-1.1221,0,1,0,0.61357,1
0.4496,4.8823,2.6186,13.2085,2.6202,0.0107,-2.0815,0,1,1,1.80061,1
0.3412,3.7245,2.8410,12.0195,3.0666,0.0283,-0.7015,0,1,0,0.25969,1
0.4757,4.3461,2.3812,11.5709,0.8831,0.0313,-0.5884,0,1,0,0.17440,3
0.4074,4.1085,2.6185,11.7510,2.8090,0.0458,-0.6519,0,1,0,0.49372,3
0.4672,4.7467,2.5089,12.3238,0.7907,0.0065,-1.2590,0,1,0,0.65788,1
0.4719,5.1666,2.5813,13.0433,2.5400,0.0071,-2.0108,0,1,0,1.80363,1
0.3938,4.3467,2.7516,11.7930,2.4901,0.0317,-0.6441,0,1,0,0.50775,0
0.4678,4.8933,2.5392,11.8261,-1.2449,0.0449,-0.8343,0,1,0,0.41440,1
0.4199,4.2290,2.5931,11.8118,2.9868,0.0090,-0.6793,0,1,0,0.36927,3
0.3976,4.3148,2.7233,12.6100,-3.0893,0.0163,-1.3086,0,1,0,1.53200,1
0.4692,4.6228,2.4718,12.0682,-2.6401,0.0267,-1.0439,0,1,0,0.20526,1
0.5449,5.1650,2.2792,11.9413,1.3414,0.0030,-1.0644,0,1,0,0.44129,1
0.4554,4.5462,2.5134,11.9512,2.2994,0.0647,-0.9509,0,0,0,0.00000,1
0.4456,4.2122,2.4743,11.7393,0.6646,0.0464,-0.7112,0,1,0,0.24985,1
0.3847,4.2297,2.7649,13.2826,-2.5121,0.0380,-1.8794,0,1,1,2.03499,1
0.3555,3.7949,2.7855,11.8845,3.1189,0.0544,-0.6681,0,1,0,0.51428,3
0.4517,4.2355,2.4538,11.8983,1.5569,0.0074,-0.8162,0,1,0,0.28512,1
0.4392,4.4614,2.5646,11.7645,2.5978,0.0068,-0.6729,0,1,0,0.53613,3
0.3533,3.8059,2.8013,12.6556,3.1007,0.1376,-1.3725,0,1,0,1.47996,1
0.3795,4.0863,2.7500,12.1763,2.6918,0.1374,-1.0595,0,1,1,0.85646,1
0.3875,4.0618,2.7017,11.7238,-2.9755,0.0080,-0.5489,0,1,0,0.40043,1
0.4179,4.5935,2.6979,11.9671,-3.0838,0.1076,-0.9359,0,1,0,0.37223,1
0.3677,3.8976,2.7538,12.5922,2.7334,0.0771,-1.2802,0,1,0,1.38228,1
0.4240,4.1252,2.5466,11.8377,-1.0170,0.0373,-0.7452,0,1,0,0.57314,1
0.3636,3.8407,2.7572,12.6580,-2.7466,0.0664,-1.3034,0,1,1,1.39530,1
0.3381,3.7301,2.8608,12.2721,-3.0009,0.0874,-0.9530,0,1,1,1.09049,2
0.5009,4.8915,2.3989,12.2037,1.3357,0.0181,-1.2525,0,1,0,0.81983,1
0.3615,3.8684,2.7773,12.8558,2.3550,0.0162,-1.3750,0,1,1,1.52487,1
0.3821,4.1467,2.7545,11.5520,3.1318,0.0798,-0.4949,0,1,0,0.36301,3
0.4620,4.8051,2.5448,11.9043,-2.1619,0.0360,-0.8842,0,1,0,0.22272,3
0.4924,4.6829,2.3893,12.1903,-1.4802,0.0296,-1.2304,0,1,0,0.77101,1
0.4550,4.7427,2.5616,13.0899,2.2398,0.0293,-2.0189,0,1,2,1.62118,1
0.4054,4.3722,2.7005,12.6517,2.7383,0.0859,-1.4801,0,1,1,1.40484,1
0.4463,4.4402,2.5278,12.4559,-0.7833,0.0138,-1.3299,0,1,0,1.02812,1
0.3788,4.0354,2.7383,13.0603,-1.9985,0.0101,-1.6070,0,1,1,1.97269,1
0.3991,4.3653,2.7301,11.5595,2.6715,0.1041,-0.5536,0,1,0,0.17278,3
0.4750,5.0278,2.5371,12.5058,2.6143,0.0052,-1.4650,0,1,0,1.09716,1
0.3904,4.0622,2.6878,11.9820,2.4748,0.0095,-0.7583,0,1,0,0.57044,1
0.3574,3.8108,2.7807,11.6097,2.5821,0.1090,-0.5375,0,1,0,0.35076,3
0.3752,3.9934,2.7441,13.1411,2.7736,0.0801,-1.7851,0,1,0,1.92314,1
0.4221,4.4532,2.6413,11.5164,-1.7361,0.0365,-0.4705,0,1,0,0.15392,1
0.4462,4.7707,2.6079,12.3445,-1.7657,0.0089,-1.2199,0,1,1,0.76508,1
0.4620,4.3110,2.4290,11.7707,3.0606,0.0049,-0.7170,0,1,0,0.50181,1
0.4985,5.1157,2.4548,12.1510,0.3544,0.0115,-1.1841,0,1,0,0.41449,1
0.3916,3.9889,2.6602,11.8039,-2.5144,0.0634,-0.6878,0,1,0,0.42590,3
0.4538,4.4793,2.5044,11.7024,-2.5527,0.0428,-0.6890,0,1,0,0.16856,1
0.4274,4.5313,2.6367,12.0919,1.8062,0.0248,-0.9592,0,1,0,0.53011,1
0.3489,3.7628,2.8109,11.5614,2.8066,0.1169,-0.5000,0,1,0,0.28286,3
0.3694,3.9030,2.7463,12.7280,-2.6727,0.0916,-1.4222,0,1,2,1.84649,1
0.3933,3.9832,2.6502,11.8444,-2.6283,0.0065,-0.6513,0,1,0,0.50756,3
0.5008,4.9360,2.4084,12.2159,0.8120,0.0412,-1.2989,0,1,0,0.79497,1
0.3601,3.9447,2.8088,11.8899,2.7122,0.0994,-0.7378,0,1,0,0.28659,3
0.3598,3.9441,2.8102,13.0786,2.6229,0.0200,-1.5541,0,1,1,1.77963,1
0.3704,4.0376,2.7828,11.7051,2.8785,0.0403,-0.5456,0,1,0,0.25608,3
0.4702,5.0854,2.5713,12.9913,-2.7843,0.0492,-2.0211,0,1,0,1.74566,1
0.4271,4.2735,2.5714,11.8245,-1.2202,0.0681,-0.7798,0,1,0,0.34336,1
0.3412,3.7533,2.8511,11.8972,2.6177,0.1575,-0.7776,0,1,0,0.18975,3
0.3513,3.7890,2.8065,11.6286,2.3920,0.0710,-0.4969,0,1,0,0.29365,3
0.5403,5.3450,2.3300,11.9336,0.1157,0.0457,-1.1050,0,1,0,0.22283,1
0.4330,4.5806,2.6228,13.1535,2.4781,0.0232,-1.9677,0,1,1,1.79873,1
0.4927,4.7198,2.3958,12.4633,-1.0226,0.0195,-1.4995,1,1,0,0.56603,1
0.4011,4.1736,2.6669,12.1263,-2.4552,0.1154,-1.0448,0,1,0,0.56635,1
0.4548,4.8428,2.5856,12.0802,-2.9239,0.0655,-1.0731,0,1,0,0.34884,1
0.6059,5.7386,2.1478,12.1765,-0.4410,0.0043,-1.5040,0,1,0,0.54597,1
0.5691,5.7463,2.2871,11.8575,0.8075,0.0407,-1.0803,0,1,0,0.26478,3
0.3912,4.3072,2.7541,12.0354,2.1639,0.0189,-0.8160,0,1,0,0.26019,0
0.3727,3.9462,2.7428,11.8260,-2.2759,0.0961,-0.7101,0,1,0,0.40314,3
0.3920,4.0369,2.6725,12.1795,2.4368,0.0371,-0.9587,0,1,0,0.48969,3
0.3960,4.2531,2.7144,11.6654,3.1096,0.0096,-0.5198,0,1,0,0.34624,1
0.4158,4.1278,2.5844,11.7646,-3.1250,0.0093,-0.6324,0,1,0,0.19622,3
0.4507,4.7797,2.5897,12.0717,-1.4970,0.0242,-0.9988,0,1,0,0.58062,1
0.3488,3.8228,2.8313,13.1415,2.5036,0.0327,-1.5766,0,0,1,0.44224,1
0.4516,4.4605,2.5095,12.2230,-0.6981,0.0078,-1.1177,0,1,0,0.83460,1
0.5573,5.6225,2.3122,12.5356,1.6729,0.0110,-1.7963,0,1,1,1.02371,1
0.3391,3.6910,2.8414,11.5924,-2.9571,0.1156,-0.5065,0,1,0,0.23372,3
0.5131,5.4759,2.4650,11.9404,-1.0956,0.0009,-0.9909,0,1,1,0.54260,3
0.4032,4.0123,2.6115,12.2379,-2.8069,0.0651,-1.0773,0,1,0,0.94465,1
0.4072,4.1706,2.6368,12.7522,-1.6487,0.0245,-1.4807,0,1,0,1.64397,1
0.4334,4.7441,2.6613,12.1700,-3.0593,0.0287,-1.0506,0,1,1,0.66057,3
0.5483,5.5731,2.3392,11.9952,3.0462,0.0086,-1.1433,0,1,0,0.16974,1
0.4680,4.7777,2.5123,11.7502,1.3017,0.0473,-0.7655,0,1,0,0.17685,1
0.4422,4.2213,2.4908,11.9422,2.5331,0.0233,-0.8569,0,1,0,0.34360,1
0.4028,4.3918,2.7187,11.8850,-2.0291,0.0153,-0.7153,0,1,0,0.47102,1
0.5277,5.3035,2.3720,11.7646,-0.9920,0.0091,-0.8476,0,1,0,0.18295,3
0.4244,4.4830,2.6382,12.3661,-2.7939,0.0188,-1.1864,0,0,0,0.00000,1
0.4645,4.9168,2.5592,12.6518,3.1368,0.0448,-1.6362,0,1,0,1.41322,1
0.3783,4.1731,2.7820,12.0178,-2.3094,0.0458,-0.8070,0,1,0,0.55555,0
0.4214,4.3979,2.6303,11.9935,1.8274,0.0228,-0.8559,0,1,0,0.70137,1
0.3874,4.2183,2.7481,11.7616,-2.8826,0.0616,-0.6443,0,1,0,0.39250,3
0.4657,4.7280,2.5112,12.1961,-2.8474,0.0259,-1.1580,0,1,0,0.75951,1
0.5357,4.9708,2.2780,11.7275,-1.5584,0.0039,-0.8141,0,1,0,0.36038,1
0.3625,3.8270,2.7587,12.4890,-2.9327,0.0971,-1.2090,0,1,0,1.02062,1
0.4696,4.7965,2.5094,11.8613,3.1108,0.0011,-0.8144,0,1,0,0.29733,3
0.4748,5.1558,2.5660,11.7282,3.0906,0.0047,-0.7054,0,1,0,0.21656,3
0.3670,3.9267,2.7666,11.9114,2.3310,0.0565,-0.7140,0,1,0,0.64645,3
0.3555,3.9060,2.8218,12.0885,-2.9834,0.0995,-0.8776,0,1,0,0.60384,3
0.5226,5.3158,2.3952,11.7044,0.1154,0.0294,-0.8008,0,1,0,0.28445,1
0.3904,4.0749,2.6912,12.9337,-3.1071,0.0461,-1.6102,0,1,0,1.56530,1
0.6006,5.7332,2.1664,12.0094,-0.1876,0.0537,-1.3541,0,1,0,0.60718,1
0.4185,4.2882,2.6151,12.0179,-0.8918,0.0031,-0.8435,0,1,0,0.55271,1
0.4997,5.0371,2.4340,12.1806,1.3973,0.0353,-1.2509,0,1,0,0.67880,1
0.5216,4.9733,2.3328,11.7565,0.7173,0.0936,-0.9352,0,1,0,0.40780,1
0.4237,4.3233,2.6002,11.7302,1.9869,0.0006,-0.6075,0,1,0,0.31861,1
0.3551,3.9160,2.8271,11.7631,-2.6514,0.1868,-0.7409,0,1,0,0.34414,2
0.3772,4.0701,2.7570,12.1901,2.8489,0.1033,-1.0182,0,1,1,0.77724,3
0.3426,3.7129,2.8295,12.9317,-2.4619,0.0387,-1.3940,0,1,1,1.71502,1
0.3640,3.9398,2.7863,13.0511,-2.4048,0.0320,-1.5712,0,1,1,1.92576,1
0.5209,5.0770,2.3558,11.7604,1.2250,0.0030,-0.8205,0,1,0,0.39214,3
0.4177,4.2906,2.6195,12.4243,2.0719,0.0129,-1.2080,0,1,0,1.05419,1
0.5839,5.8230,2.2427,11.9838,-0.3972,0.0655,-1.2980,0,1,0,0.58592,1
0.4096,4.0686,2.5970,12.8614,2.4462,0.0441,-1.6223,0,1,1,0.95619,1
0.5405,5.0777,2.2799,12.4724,0.8688,0.0574,-1.7332,0,1,0,1.01420,1
0.4607,4.3461,2.4431,11.8593,-0.0761,0.0293,-0.8284,0,1,0,0.42596,1
0.3382,3.6827,2.8440,13.1512,2.8052,0.0622,-1.5868,0,1,0,2.04086,1
0.5091,4.7238,2.3313,11.7028,-0.5644,0.0331,-0.7763,0,1,0,0.32809,3
0.4460,4.3027,2.4951,11.8275,2.7887,0.0044,-0.7374,0,1,0,0.36901,3
0.4660,4.7694,2.5193,12.4914,-2.9749,0.0240,-1.4469,0,1,1,1.03878,1
0.3672,3.8332,2.7359,11.6973,2.5679,0.0697,-0.5701,0,1,0,0.24865,3
0.4250,4.5174,2.6441,11.9568,2.9856,0.1110,-0.9478,0,1,0,0.68262,1
0.4418,4.8186,2.6396,12.1523,2.1422,0.0448,-1.0789,0,1,0,0.69182,3
0.4142,4.2941,2.6371,11.7577,-1.7895,0.0724,-0.7032,0,1,0,0.21206,3
0.3461,3.7648,2.8272,12.1365,-2.5874,0.0300,-0.7986,0,1,1,0.70126,1
0.4494,4.8905,2.6215,12.7160,3.0904,0.0063,-1.5826,0,1,0,1.31308,1
0.4829,4.3738,2.3587,12.0810,0.5253,0.0534,-1.1271,0,1,0,0.50929,1
0.3730,4.0600,2.7761,12.5986,-2.5869,0.0450,-1.2551,0,1,1,1.08233,1
0.5590,5.4538,2.2765,12.3302,0.7777,0.0086,-1.5540,0,0,0,0.00000,1
0.4015,4.0777,2.6379,12.0681,-2.8583,0.0703,-0.9353,0,1,0,0.69260,1
0.4105,4.4156,2.6872,12.5510,-2.9818,0.0331,-1.3275,0,1,1,1.04198,1
0.4424,4.7048,2.6096,12.8410,2.5829,0.0048,-1.6728,0,1,1,1.25928,1
0.4358,4.4402,2.5748,12.0874,0.7667,0.0011,-0.9432,0,1,0,0.69681,1
0.4599,5.0185,2.6028,12.4736,1.2788,0.0032,-1.3798,0,1,0,0.83685,1
0.4180,4.2311,2.6021,11.7874,-1.3377,0.0591,-0.7187,0,1,0,0.42548,1
0.3410,3.7401,2.8475,11.8155,2.8368,0.0397,-0.5729,0,1,0,0.50750,1
0.3803,3.9802,2.7142,12.6888,-2.2073,0.0518,-1.3672,0,1,0,1.25654,1
0.3629,3.9160,2.7847,12.2625,-2.1700,0.0191,-0.9214,0,1,1,0.64736,1
0.4725,4.9679,2.5349,12.1921,-2.1536,0.0432,-1.1985,0,1,0,0.27378,3
0.3508,3.8564,2.8314,11.8137,2.3119,0.0563,-0.6102,0,1,0,0.38145,1
0.5456,5.0591,2.2568,11.7312,-0.0795,0.0204,-0.8591,0,1,0,0.20091,1
0.4047,4.0937,2.6273,11.9266,-2.9615,0.0242,-0.7636,0,0,0,0.00000,3
0.4211,4.4956,2.6573,11.8601,2.7862,0.0144,-0.7306,0,1,0,0.41252,3
0.4159,4.4416,2.6680,11.9451,2.7251,0.0192,-0.7978,0,1,0,0.21990,3
0.3917,4.1795,2.7152,12.8523,-1.9953,0.0379,-1.5298,0,1,1,1.48072,1
0.4950,5.4125,2.5301,12.0147,-2.2239,0.0835,-1.1343,0,1,0,0.27202,3
0.4383,4.2340,2.5112,12.0010,1.0495,0.0158,-0.8908,0,1,0,0.68282,1
0.3554,3.7686,2.7778,11.9916,2.9785,0.0325,-0.7181,0,1,0,0.58722,3
0.3751,4.0342,2.7569,11.7681,3.0623,0.0824,-0.6528,0,1,0,0.41238,3
0.4936,4.9287,2.4368,11.7703,-1.1590,0.0447,-0.8309,0,1,0,0.45217,3
0.4194,4.3855,2.6368,11.5249,-2.3155,0.0370,-0.4742,0,1,0,0.13970,3
0.4836,4.4581,2.3749,12.1133,-2.9349,0.0051,-1.0926,0,1,0,0.50525,1
0.3741,3.9804,2.7457,12.5600,2.8940,0.0527,-1.2395,0,0,2,1.06353,1
0.4945,4.8876,2.4244,11.8361,0.6642,0.0283,-0.8767,0,1,0,0.18398,1
0.4526,4.6171,2.5424,12.6619,1.9915,0.0105,-1.5463,0,1,0,1.34570,1
0.3558,3.7878,2.7818,11.7819,2.4501,0.0498,-0.5882,0,1,0,0.35867,3
0.4864,4.8662,2.4532,12.7310,2.3694,0.0247,-1.7693,1,2,1,1.16226,1
0.4411,4.7973,2.6378,13.3034,1.6205,0.0226,-2.1577,0,1,2,1.82718,1
0.5181,4.8393,2.3197,11.8276,-1.5905,0.0116,-0.8941,0,1,0,0.47742,1
0.3975,4.2292,2.7002,11.9459,-2.4630,0.0340,-0.7772,0,1,0,0.43711,3
0.4536,4.6374,2.5429,11.9269,-2.6944,0.0018,-0.8415,0,1,0,0.52510,3
0.3341,3.6582,2.8588,11.9495,-2.5804,0.0988,-0.7265,0,1,0,0.69395,3
0.4275,4.6414,2.6638,11.6992,2.4331,0.0348,-0.6312,0,1,0,0.24631,3
0.4600,4.4195,2.4634,12.2097,2.8827,0.0101,-1.1311,0,1,0,0.75211,1
0.3723,3.9098,2.7335,11.8289,2.0109,0.0423,-0.6442,0,1,0,0.54408,1
0.4351,4.5917,2.6156,11.9937,-2.1671,0.0033,-0.8624,0,0,0,0.00000,1
0.4883,4.6445,2.3973,11.8579,0.9190,0.0438,-0.9048,0,1,0,0.52875,1
0.3966,4.2701,2.7163,11.9976,2.2040,0.0063,-0.7812,0,1,1,0.46835,1
0.3580,3.8814,2.8001,12.8964,-2.9057,0.0739,-1.4876,1,2,1,1.57933,1
0.4807,4.7472,2.4512,11.8781,-2.0136,0.0372,-0.9005,0,1,0,0.45619,1
0.3866,4.0444,2.7012,12.1967,-2.7328,0.0543,-0.9823,0,1,0,0.90338,3
0.4037,4.0551,2.6212,12.9055,-3.0721,0.0371,-1.6259,0,1,1,1.34259,1
0.5072,4.9428,2.3839,11.8126,1.8346,0.0454,-0.9017,0,1,0,0.35140,1
0.4249,4.1511,2.5495,11.6186,-2.3880,0.0110,-0.5280,0,1,0,0.28717,3
0.4606,4.2839,2.4284,11.6299,-1.6599,0.0654,-0.6619,0,1,0,0.30640,1
0.3688,3.8522,2.7336,12.8026,2.1032,0.0297,-1.3829,1,2,1,0.97786,1
0.3996,4.3484,2.7229,11.7548,2.0723,0.0386,-0.6326,0,1,0,0.36030,1
0.5385,5.4551,2.3571,11.8909,1.2462,0.0295,-1.0331,0,1,0,0.28914,3
0.4008,4.1266,2.6552,11.7587,1.8498,0.0368,-0.6351,0,1,0,0.29698,1
0.3743,4.0643,2.7702,11.7117,2.3566,0.0536,-0.5732,0,1,0,0.19328,1
0.4336,4.3924,2.5724,12.1309,-2.3823,0.0787,-1.0834,0,1,0,0.71935,1
0.4402,4.4731,2.5628,11.8079,3.0991,0.0066,-0.7128,0,1,0,0.42114,3
0.4415,4.6051,2.5898,11.6204,2.7815,0.1034,-0.6695,0,1,0,0.22843,1
0.4962,4.5414,2.3434,11.8646,0.2093,0.0065,-0.8775,0,1,0,0.48406,1
0.4435,4.6618,2.5942,12.6737,-2.7080,0.0630,-1.6079,0,1,0,1.21650,1
0.4089,4.4490,2.7039,12.7431,2.7830,0.0643,-1.5429,1,1,1,1.48586,1
0.4429,4.6498,2.5942,11.8183,3.0433,0.0859,-0.8288,0,1,0,0.35721,1
0.3520,3.8343,2.8174,12.5613,-2.5691,0.1953,-1.3764,0,1,0,1.23130,1
0.3299,3.6378,2.8755,11.7531,-2.8459,0.0327,-0.5025,0,1,0,0.55014,0
0.4696,4.4223,2.4238,11.6924,-1.9040,0.0470,-0.7125,0,1,0,0.25618,1
0.3475,3.7590,2.8176,11.5446,-2.9906,0.1168,-0.4860,0,1,0,0.16492,3
0.4870,4.6536,2.4047,11.9190,0.8168,0.0676,-0.9948,0,1,0,0.28673,1
0.4660,4.5728,2.4742,12.5359,-1.0403,0.0047,-1.4595,0,1,0,0.30540,1
0.3687,3.8916,2.7464,12.9187,2.8537,0.0338,-1.4850,0,1,2,1.36728,1
0.4173,4.4354,2.6595,12.0378,2.7712,0.0013,-0.8562,0,1,1,0.50727,1
0.3836,4.1456,2.7461,12.7417,-2.8390,0.0832,-1.4739,0,1,0,1.61274,1
0.5312,4.8554,2.2728,11.9209,0.4009,0.0343,-1.0516,0,1,0,0.34902,1
0.3522,3.8711,2.8283,13.0414,2.8552,0.0210,-1.4921,0,1,1,1.79037,1
0.5115,4.7823,2.3339,11.8916,0.0516,0.0428,-0.9881,0,1,0,0.39527,1
0.4224,4.2573,2.5889,12.1145,-1.8496,0.0335,-0.9772,0,1,0,0.50422,3
