x,Q2,W,miss_mass,phih,pt2,t,secondary_pips,secondary_pims,secondary_pizs,secondary_esum,accepted
0.4590,4.3150,2.4428,11.9973,0.6452,0.0036,-0.9185,0,1,0,0.62704,1
0.4492,4.4513,2.5179,11.7469,2.6420,0.0040,-0.6717,0,1,0,0.26943,3
0.4419,4.3490,2.5244,11.4598,1.3391,0.0182,-0.4263,0,1,0,0.21852,3
0.5402,5.7161,2.3970,11.8798,1.1096,0.0326,-1.0305,0,1,0,0.23368,1
0.3693,3.8584,2.7331,11.7496,-2.2450,0.0388,-0.5748,0,1,0,0.22051,3
0.4545,4.8064,2.5786,11.7545,2.4013,0.1037,-0.8153,0,1,0,0.38526,1
0.4593,4.6427,2.5191,11.7550,2.3293,0.0644,-0.7750,0,1,0,0.29509,1
0.3774,4.0672,2.7553,12.1267,-2.6733,0.1137,-0.9812,0,1,0,0.25842,3
0.4285,4.4165,2.6022,11.8417,3.1010,0.0157,-0.7307,0,1,0,0.55483,3
0.3468,3.7428,2.8161,11.9121,-3.0951,0.0655,-0.6843,0,1,0,0.67162,3
0.4660,4.4160,2.4373,11.9676,2.4677,0.0202,-0.9299,0,1,0,0.58472,1
0.3628,3.8538,2.7654,11.9224,-3.0384,0.1728,-0.8623,0,1,0,0.63266,1
0.4326,4.4484,2.5911,11.9684,1.6608,0.0015,-0.8315,0,1,0,0.57342,1
0.4132,4.4867,2.6928,12.7975,-2.4120,0.0384,-1.5685,0,0,1,0.39248,1
0.5241,5.2256,2.3718,12.0129,-0.1265,0.0007,-1.0904,0,1,0,0.70947,3
0.3820,4.0776,2.7343,12.5508,-2.5634,0.0553,-1.2626,0,1,1,0.89126,1
0.4700,4.7432,2.4959,12.0234,-1.1751,0.0584,-1.0462,0,1,1,0.55931,1
0.4453,4.7198,2.5998,12.9202,2.5172,0.0444,-1.8296,0,1,0,1.47231,1
0.4883,4.6867,2.4066,12.2001,-1.5183,0.0148,-1.2079,0,1,3,0.97337,1
0.4548,4.3415,2.4669,11.7420,1.4007,0.0281,-0.7076,0,1,0,0.34398,3
0.4132,4.4658,2.6874,12.5129,2.5726,0.0436,-1.3185,0,1,1,1.13392,1
0.3757,4.0513,2.7592,11.7238,-2.6930,0.0087,-0.5299,0,1,0,0.40190,1
0.4391,4.3227,2.5304,12.5951,-2.5925,0.0024,-1.4184,0,1,1,0.96555,1
0.4163,4.1661,2.5928,12.2015,3.0798,0.0109,-1.0055,0,1,0,0.50709,1
0.5706,5.1951,2.1886,11.8893,-0.4647,0.0109,-1.0750,0,1,0,0.23528,1
0.3640,3.8260,2.7507,11.6177,-2.7812,0.1469,-0.5986,0,1,0,0.19844,1
0.3559,3.7626,2.7729,12.2087,2.8934,0.0792,-0.9437,0,1,1,0.99455,3
0.4086,4.3241,2.6720,11.8746,-1.8702,0.0532,-0.7664,0,1,0,0.44629,1
0.4084,4.1394,2.6223,11.6698,-2.2912,0.0049,-0.5369,0,0,0,0.00000,3
0.3896,4.0347,2.6836,12.2331,-2.9782,0.0116,-0.9609,0,1,0,0.77660,3
0.5080,4.8896,2.3696,11.7865,-0.7008,0.0282,-0.8539,0,1,0,0.42110,3
0.3684,3.8974,2.7500,11.9627,3.0613,0.0397,-0.7343,0,1,0,0.53649,3
0.3619,3.8672,2.7748,11.9681,2.8297,0.0078,-0.6834,0,1,0,0.28959,1
0.5419,5.5267,2.3564,11.9356,-2.2931,0.0339,-1.0962,0,1,0,0.19176,1
0.4488,4.2255,2.4636,11.7555,-1.2203,0.0482,-0.7342,0,1,0,0.23507,3
0.4388,4.7908,2.6473,12.3653,2.0028,0.0271,-1.2429,0,1,1,0.70413,1
0.4552,4.8568,2.5871,13.1923,-2.9130,0.0154,-2.1007,0,1,0,1.86388,1
0.3628,3.8676,2.7700,12.4142,3.0125,0.0609,-1.0973,0,1,1,1.13015,1
0.4968,5.3918,2.5183,12.3079,0.0226,0.0007,-1.3282,0,0,0,0.00000,1
0.5355,5.3954,2.3582,11.6596,0.9204,0.0646,-0.8220,0,1,0,0.20606,1
0.4818,4.5731,2.4082,12.1625,-0.2429,0.0203,-1.1595,0,1,0,0.56168,1
0.5249,5.5686,2.4332,11.6797,0.5270,0.0178,-0.7661,0,1,0,0.41389,1
0.4055,4.3600,2.6969,12.1376,2.3069,0.0019,-0.9120,0,1,0,0.63632,1
0.3496,3.8527,2.8367,11.9943,2.5244,0.1460,-0.8531,0,1,0,0.58778,2
0.4639,4.3241,2.4243,12.3871,-1.2393,0.0210,-1.3295,0,1,0,0.77155,1
0.3852,4.1749,2.7468,12.0644,-2.8491,0.1091,-0.9435,0,1,0,0.70500,3
0.4243,4.5949,2.6671,13.1492,2.2679,0.0161,-1.9097,0,1,1,1.92439,1
0.4992,4.7530,2.3767,11.7820,-0.2253,0.0036,-0.7992,0,1,0,0.33015,3
0.4921,5.0955,2.4778,12.2383,-3.1395,0.0110,-1.2551,0,0,1,0.26705,3
0.4387,4.6230,2.6069,12.1403,3.0251,0.0059,-1.0057,0,1,2,0.67130,3
0.4360,4.3524,2.5517,12.5912,-2.6334,0.0185,-1.4298,0,1,1,1.21993,1
0.4276,4.7190,2.6830,12.4875,-3.0892,0.0192,-1.3082,1,2,0,1.18015,2
0.4545,4.8566,2.5905,12.0008,2.3199,0.0751,-1.0098,0,1,0,0.62452,3
0.4958,4.4977,2.3354,11.8549,-0.6074,0.0319,-0.9008,0,1,0,0.65435,1
0.3513,3.8293,2.8197,13.3241,2.9193,0.0767,-1.8197,1,2,3,3.93649,1
0.4589,4.3249,2.4454,12.3329,0.3241,0.0196,-1.2595,0,1,0,0.58568,1
0.4284,4.3066,2.5741,11.8708,2.7901,0.0597,-0.8123,0,1,0,0.17196,1
0.4147,4.3155,2.6403,12.9955,-2.5909,0.0275,-1.7395,0,1,2,1.04211,1
0.4115,4.2019,2.6249,12.3818,-1.8986,0.0211,-1.1631,0,1,1,0.93462,1
0.5131,5.3766,2.4457,12.1629,1.0961,0.0149,-1.2427,0,1,0,0.58476,1
0.4806,4.4245,2.3795,12.0622,0.7695,0.0075,-1.0377,0,1,1,0.71352,1
0.4626,4.7533,2.5304,12.2905,1.3722,0.0134,-1.2232,0,1,1,1.02904,1
0.3609,3.9497,2.8061,13.0837,2.8668,0.0613,-1.6346,0,1,1,1.86910,1
0.3514,3.7808,2.8032,11.6408,-2.4757,0.0387,-0.4671,0,1,0,0.32341,1
0.3800,4.1249,2.7589,11.5684,2.4272,0.0556,-0.4759,0,1,0,0.21501,3
0.3482,3.7589,2.8139,12.4578,2.4701,0.0285,-1.0382,0,2,0,1.24316,1
0.4231,4.5849,2.6708,11.6991,1.8460,0.0599,-0.6541,0,1,0,0.41661,1
0.4374,4.5561,2.5965,12.3542,2.3003,0.0367,-1.2412,0,1,1,0.62401,1
0.5126,5.0533,2.3843,11.7683,0.5655,0.0378,-0.8577,0,1,0,0.35884,1
0.3700,3.9196,2.7487,12.4498,-2.3197,0.0742,-1.1676,0,1,0,1.27174,1
0.4198,4.3523,2.6260,12.4563,-2.7280,0.0460,-1.2927,0,1,0,1.10243,1
0.3744,4.0853,2.7759,12.2941,2.2235,0.0296,-0.9930,0,1,0,1.12627,1
0.4397,4.2822,2.5173,12.0438,2.7427,0.0003,-0.9116,0,1,0,0.76409,1
0.3312,3.6472,2.8715,12.6626,3.0211,0.0818,-1.2123,0,1,1,0.96576,0
0.5459,5.1163,2.2663,12.0512,-0.0275,0.0049,-1.1903,0,1,0,0.38051,1
0.4517,4.3062,2.4713,11.7582,2.4518,0.0374,-0.7285,0,1,0,0.35762,1
0.4687,4.5473,2.4565,11.8183,1.6791,0.0353,-0.8150,0,1,0,0.31216,3
0.3786,4.1359,2.7690,12.4686,2.6627,0.0276,-1.1428,0,1,1,1.13345,1
0.4288,4.2961,2.5695,11.8234,-2.4201,0.0339,-0.7385,0,1,0,0.23287,3
0.4623,5.0030,2.5882,12.2054,-2.5912,0.0332,-1.1695,0,1,1,0.82120,3
0.4484,4.6948,2.5798,11.9611,2.9365,0.0262,-0.8938,0,1,0,0.30717,3
0.4535,4.2497,2.4497,11.9152,-1.1642,0.0090,-0.8376,0,1,0,0.53759,1
0.3418,3.7331,2.8405,11.8962,-2.9887,0.2389,-0.8811,0,1,0,0.19928,1
0.4110,4.2309,2.6352,11.7901,-1.7106,0.0185,-0.6566,0,1,0,0.35922,1
0.3798,4.1145,2.7565,12.0375,3.1223,0.0096,-0.7788,0,1,0,0.66554,1
0.4224,4.4928,2.6502,11.7201,2.8220,0.0168,-0.6176,0,1,0,0.19965,3
0.3938,3.9908,2.6502,11.6818,-2.5717,0.0054,-0.5231,0,1,0,0.40881,3
0.3496,3.7555,2.8047,11.4838,3.0845,0.1143,-0.4430,0,1,0,0.17828,3
0.4579,4.8789,2.5801,11.8796,-1.7789,0.0088,-0.8175,0,0,0,0.00000,1
0.4032,4.2939,2.6902,13.1450,-1.5566,0.0272,-1.8248,0,1,1,1.56354,1
0.4008,4.3869,2.7275,12.6151,-2.3586,0.0394,-1.3595,0,1,0,1.35332,1
0.3968,4.0672,2.6575,11.7486,-2.9415,0.0340,-0.6164,0,1,0,0.40739,3
0.3427,3.7469,2.8400,12.3329,-2.7118,0.0639,-0.9790,0,1,0,1.21174,3
0.4626,4.6540,2.5076,11.7876,-0.4931,0.0055,-0.7365,0,1,0,0.22317,1
0.4620,4.3070,2.4283,12.4177,-0.7679,0.0139,-1.3423,0,1,1,0.86007,1
0.5402,5.0450,2.2747,12.1034,0.2276,0.0654,-1.3203,0,2,0,0.69862,1
0.4372,4.4530,2.5715,12.3710,2.3312,0.0043,-1.2084,0,1,0,0.29553,1
0.4411,4.8588,2.6526,11.9324,-2.8674,0.0377,-0.8670,0,1,0,0.39065,2
0.5714,5.6381,2.2605,11.9363,-2.2396,0.0078,-1.1310,0,1,0,0.53447,1
0.3590,3.8164,2.7740,12.1903,2.6866,0.0985,-0.9638,0,1,1,0.78457,3
0.3890,4.0053,2.6780,11.8885,-3.0970,0.0265,-0.7031,0,1,0,0.67143,3
0.4151,4.5235,2.6935,11.9700,2.7906,0.1195,-0.9475,0,1,0,0.55408,1
0.4414,4.4787,2.5591,12.0078,-3.1141,0.0071,-0.8937,0,1,0,0.66998,3
0.3957,3.9887,2.6403,11.7518,-1.6648,0.0573,-0.6459,0,1,0,0.40264,1
0.4206,4.5137,2.6643,11.8708,2.6270,0.0549,-0.7902,0,1,0,0.16316,3
0.3578,3.9447,2.8215,12.4110,2.6052,0.0521,-1.0664,0,1,1,1.25745,2
0.5233,4.8333,2.2986,12.1039,-2.0215,0.0024,-1.1839,0,1,0,0.23069,1
0.3942,4.3354,2.7467,12.5127,2.6898,0.0876,-1.3187,0,1,0,1.13275,3
0.3638,3.9490,2.7905,12.1376,-2.7448,0.0953,-0.9306,0,1,0,0.76522,3
0.4356,4.2591,2.5297,11.8736,-2.2973,0.0330,-0.7945,0,1,0,0.28652,1
0.4058,4.0428,2.6076,11.9430,-1.2389,0.0199,-0.7736,0,1,0,0.51951,1
0.4503,4.8286,2.6028,12.9734,-3.1033,0.0366,-1.8917,0,2,0,1.71187,1
0.5194,5.1797,2.3819,12.1683,1.4745,0.0348,-1.2924,0,1,1,0.86417,1
0.3413,3.6928,2.8295,13.3026,3.0012,0.0479,-1.6981,0,1,1,2.06726,1
0.3721,4.0138,2.7666,11.8864,2.3592,0.0328,-0.6756,0,1,0,0.44782,1
0.4604,4.9216,2.5783,12.9593,2.2671,0.0185,-1.8908,0,1,1,1.66448,1
0.4019,4.3553,2.7134,12.8787,-3.1118,0.0505,-1.6159,0,1,3,1.63110,1
0.4407,4.5697,2.5843,11.9260,-2.8116,0.0329,-0.8533,0,1,0,0.32541,3
0.3953,4.2499,2.7168,12.4399,2.2569,0.0271,-1.1719,0,1,1,1.10641,1
0.4916,4.5199,2.3567,11.7472,1.8272,0.0355,-0.7906,0,1,0,0.20098,1
0.3784,4.0512,2.7450,11.7019,-2.8168,0.0520,-0.5706,0,1,0,0.36690,3
0.3854,4.0535,2.7101,11.7057,-2.8464,0.0179,-0.5435,0,1,0,0.19306,3
0.5386,5.1483,2.3000,12.2944,2.0753,0.0006,-1.4356,0,2,0,0.66057,1
0.4322,4.1695,2.5214,11.7601,-0.2705,0.0170,-0.6680,0,1,0,0.25280,1
0.4503,4.7846,2.5926,11.9839,-3.0150,0.0196,-0.9106,0,1,0,0.51849,3
0.4472,4.6251,2.5688,13.0991,2.2090,0.0038,-1.9445,0,1,0,1.68655,1
0.4163,4.5644,2.6980,11.7181,-1.9892,0.0777,-0.6804,0,0,0,0.00000,3
0.3914,4.1185,2.6990,11.9214,2.4851,0.0073,-0.7099,0,1,0,0.62127,1
0.4702,4.7152,2.4887,11.9913,2.4731,0.0177,-0.9605,0,1,0,0.60722,3
0.5591,5.2848,2.2466,11.7884,-1.6859,0.0270,-0.9591,0,1,0,0.43164,1
0.4015,4.0706,2.6360,11.9518,-2.1027,0.0284,-0.7828,0,1,0,0.39004,3
0.3664,3.9098,2.7644,12.0872,-2.0526,0.0318,-0.8140,0,1,0,0.82563,1
0.4459,4.7523,2.6048,11.8913,-2.2253,0.0131,-0.8082,0,1,0,0.21340,3
0.3897,3.9430,2.6561,12.4656,-2.5369,0.0075,-1.1454,0,2,0,1.08380,1
0.4868,4.4701,2.3650,12.2173,0.0532,0.0226,-1.2308,0,1,0,0.73815,1
0.5144,5.3827,2.4416,12.3738,-0.9040,0.0338,-1.5009,0,1,1,0.88840,1
0.5002,5.3712,2.4995,12.1274,2.6183,0.0337,-1.1967,0,1,0,0.69096,3
0.4154,4.0715,2.5709,11.8513,1.0742,0.0057,-0.6988,0,1,0,0.25496,1
0.3632,3.8479,2.7616,13.1587,-2.8183,0.0033,-1.6054,0,1,1,1.77997,1
0.4046,4.0328,2.6106,11.9572,2.3317,0.0036,-0.7613,0,1,0,0.58936,3
0.4522,4.8950,2.6098,12.1444,2.7887,0.0245,-1.0714,0,1,1,0.75628,3
0.4966,4.5818,2.3506,11.5436,0.0178,0.0208,-0.5814,0,1,0,0.21547,3
0.4134,4.4177,2.6736,12.3649,3.0011,0.0384,-1.1800,0,1,0,1.07968,3
0.3979,4.2532,2.7051,12.0841,2.2679,0.1152,-0.9995,0,1,0,0.77555,3
0.4597,4.2993,2.4359,12.3379,-2.9719,0.0057,-1.2453,0,1,0,0.20060,1
0.4289,4.2485,2.5570,11.6292,-1.8129,0.0327,-0.5700,0,1,0,0.33709,3
0.4097,4.3170,2.6646,12.0660,2.3910,0.0960,-0.9879,0,1,0,0.59007,3
0.4711,4.3918,2.4108,12.0365,-1.9931,0.0162,-1.0018,0,1,0,0.69062,1
0.3782,4.0870,2.7567,12.3669,-2.2072,0.0486,-1.0890,0,1,0,0.97676,3
0.5142,5.2533,2.4174,12.1367,-2.6034,0.0348,-1.2447,0,1,0,0.30962,1
0.4329,4.3588,2.5671,11.8469,-2.6086,0.0248,-0.7554,0,1,0,0.38097,3
0.4640,4.7285,2.5185,12.1714,-2.9904,0.0220,-1.1241,0,1,0,0.61605,1
0.4616,4.8143,2.5485,12.1204,0.0392,0.0006,-1.0401,0,1,0,0.29575,1
0.4345,4.3364,2.5543,11.6140,-2.2516,0.0230,-0.5541,0,1,0,0.19320,3
0.4878,5.2223,2.5225,12.9764,-1.9821,0.0276,-2.0470,0,1,1,1.63952,1
0.3628,3.8268,2.7571,12.1469,-2.4088,0.0640,-0.8937,0,1,0,0.94948,3
0.4209,4.2079,2.5827,11.9537,1.7148,0.0161,-0.8109,0,1,0,0.32501,3
0.3757,4.1333,2.7839,13.0873,2.4088,0.0203,-1.6338,0,1,1,1.75934,1
0.4213,4.4577,2.6465,12.6889,-2.2833,0.0176,-1.4667,0,1,0,1.39731,1
0.5335,5.3873,2.3644,11.8514,-1.9790,0.0145,-0.9592,0,1,0,0.58244,3
0.4134,4.5291,2.7029,12.1613,2.5584,0.0029,-0.9546,0,1,0,0.58608,1
0.5460,5.5192,2.3387,12.0024,0.8959,0.0042,-1.1393,0,1,0,0.58800,3
0.4265,4.2197,2.5601,12.4572,2.3547,0.0268,-1.2861,0,1,0,1.19275,1
0.3597,3.8390,2.7777,11.9621,1.9264,0.0428,-0.7190,0,1,0,0.58896,1
0.3864,4.1436,2.7311,12.1336,2.7518,0.0325,-0.9011,0,1,0,0.62648,3
0.4085,4.0931,2.6090,12.0156,-2.4702,0.0388,-0.8654,0,1,1,0.49365,3
0.4506,4.7792,2.5898,12.2586,-1.8481,0.0559,-1.2185,0,1,0,0.83501,3
0.5015,4.8816,2.3943,11.7382,2.2039,0.0380,-0.8051,0,1,0,0.28946,1
0.3265,3.6017,2.8824,12.5653,-2.6266,0.0464,-1.0725,0,1,1,1.28901,0
0.3649,3.8849,2.7643,13.0828,2.7661,0.0464,-1.6269,1,1,1,1.25514,1
0.4844,4.4841,2.3778,11.7885,-1.2765,0.0410,-0.8242,0,1,0,0.40815,1
0.5045,4.6373,2.3314,11.8090,0.2484,0.0328,-0.8742,0,1,0,0.24953,1
0.3793,4.1888,2.7812,12.6047,-2.2623,0.0279,-1.2569,0,1,0,1.25201,0
0.3529,3.8810,2.8278,13.1697,-2.2298,0.0599,-1.6665,0,1,2,1.94701,1
0.4286,4.6227,2.6541,13.1172,2.5816,0.0607,-1.9787,0,1,2,1.49894,1
0.4449,4.7313,2.6047,11.8888,-2.3397,0.0840,-0.8951,0,1,0,0.31343,3
0.4387,4.5037,2.5772,12.5149,-0.3388,0.0010,-1.3417,0,1,2,0.91873,1
0.4911,4.7564,2.4104,12.0241,-2.6581,0.0193,-1.0443,0,1,0,0.57261,1
0.4021,4.4203,2.7299,12.1666,2.8966,0.0972,-1.0567,0,1,1,0.61454,3
0.3538,3.8498,2.8130,13.3589,3.0964,0.0319,-1.7768,0,2,0,2.20556,1
0.3602,3.7874,2.7583,11.7503,2.7549,0.0924,-0.6253,0,1,0,0.39204,3
0.5079,5.0565,2.4040,12.3442,-0.1449,0.0046,-1.4025,0,1,0,0.52577,1
0.4732,4.7658,2.4873,11.8777,-2.4383,0.0138,-0.8536,0,1,0,0.27721,3
0.5311,5.1844,2.3363,11.8614,-0.7261,0.0513,-1.0122,0,1,1,0.38838,1
0.3974,4.2761,2.7135,13.1474,1.7934,0.0123,-1.7732,0,1,4,2.14394,1
0.5730,5.2005,2.1808,11.8877,-1.3017,0.0299,-1.1049,0,1,0,0.44532,1
0.4283,4.2613,2.5631,12.2250,1.3731,0.0283,-1.0837,0,2,0,0.67617,1
0.4502,4.5546,2.5381,11.9281,-0.9415,0.0302,-0.8723,0,1,0,0.31549,1
0.4340,4.7614,2.6627,11.9946,-3.0910,0.0299,-0.8964,0,1,0,0.60903,3
0.4284,4.6366,2.6582,12.8349,1.9362,0.0218,-1.6378,0,1,1,1.78541,1
0.3559,3.8650,2.8061,13.0295,-2.7349,0.0620,-1.5685,0,1,1,1.72798,1
0.3822,4.1889,2.7662,12.4328,3.0436,0.0403,-1.1433,0,1,0,1.24182,3
0.4106,4.2724,2.6481,13.0614,2.1265,0.0423,-1.8093,0,1,0,1.93884,1
0.4502,4.5195,2.5299,12.5318,2.4026,0.0222,-1.4289,0,1,1,0.73611,1
0.5396,5.5933,2.3774,12.8585,-2.6144,0.0152,-2.1180,0,1,1,1.05946,1
0.3808,4.0740,2.7395,11.7248,2.2931,0.0733,-0.6183,0,1,0,0.23272,3
0.3918,4.2197,2.7259,12.6924,-3.0025,0.0280,-1.3759,0,1,1,0.94375,1
0.4288,4.4401,2.6066,12.5566,0.9427,0.0025,-1.3487,0,1,0,1.30274,1
0.3580,3.7824,2.7680,12.1067,2.8673,0.0674,-0.8558,0,1,0,0.74075,3
0.3921,4.0408,2.6730,12.6372,-1.4746,0.0099,-1.3011,0,1,1,1.26107,1
0.5190,4.7236,2.2930,11.9788,-0.4492,0.0822,-1.1516,0,1,0,0.60636,1
0.4045,4.4356,2.7224,11.6643,2.5184,0.0424,-0.5726,0,1,0,0.30985,3
0.4894,4.8982,2.4477,12.0649,-3.0044,0.0109,-1.0706,0,1,0,0.48068,1
0.3662,4.0315,2.8032,12.1499,-2.5418,0.1019,-0.9549,0,1,0,0.54662,2
0.3574,3.7764,2.7694,11.9415,2.4438,0.0222,-0.6727,0,1,0,0.36055,1
0.3482,3.8228,2.8347,12.0404,2.2368,0.0941,-0.8174,0,1,1,0.67872,1
0.4016,4.4089,2.7294,11.8835,2.2951,0.0669,-0.7769,0,1,0,0.57755,3
0.5471,5.3589,2.3057,12.0469,-0.1420,0.0475,-1.2508,0,1,0,0.22920,1
0.3619,3.8390,2.7658,13.0810,2.4619,0.0222,-1.5692,0,1,1,1.82541,1
0.4686,5.1208,2.5860,12.6101,-1.3730,0.0327,-1.5910,0,1,0,1.24130,1
0.4489,4.5639,2.5461,11.7773,-2.4069,0.0569,-0.7663,0,1,0,0.16729,1
0.3611,3.8220,2.7645,12.6107,2.1677,0.0175,-1.1819,0,1,0,1.18322,1
0.3995,4.3480,2.7231,11.6997,-3.0905,0.0166,-0.5615,0,1,0,0.22382,1
0.5539,5.5530,2.3135,11.9687,0.9716,0.0053,-1.1226,0,1,0,0.43577,3
0.5537,5.0762,2.2296,11.6762,-0.9737,0.0142,-0.8062,0,1,0,0.23133,1
0.4582,4.2646,2.4337,11.9076,1.9554,0.0082,-0.8396,0,1,0,0.42629,1
0.4545,4.5717,2.5232,11.7550,-0.3118,0.0003,-0.6847,0,1,0,0.26924,3
0.3799,4.0139,2.7261,13.0187,2.0139,0.0298,-1.6106,0,1,0,1.72612,1
0.3708,4.0246,2.7765,12.0007,-2.3986,0.0968,-0.8427,0,1,0,0.24406,3
0.3816,4.0606,2.7316,11.9629,-2.6228,0.1477,-0.9029,0,1,0,0.29752,1
0.3872,4.2264,2.7511,12.5282,2.8515,0.1333,-1.3766,0,1,1,0.96005,1
0.4259,4.5081,2.6379,11.8727,2.3164,0.0486,-0.7947,0,1,0,0.42598,3
0.4130,4.2795,2.6389,11.8072,-2.9787,0.0786,-0.7506,0,1,0,0.43371,1
0.3994,4.1812,2.6771,11.5188,-3.0336,0.0604,-0.4698,0,1,0,0.23098,3
0.4652,4.7509,2.5184,11.6724,-2.0345,0.0336,-0.6706,0,1,0,0.22813,3
0.4336,4.4025,2.5751,11.8250,2.5190,0.0502,-0.7703,0,1,0,0.48996,1
0.4178,4.0802,2.5622,11.8079,-3.0043,0.0047,-0.6660,0,1,0,0.45643,3
0.4566,4.4296,2.4801,12.1782,-0.2722,0.0047,-1.0845,0,1,1,0.77707,1
0.3641,3.8102,2.7452,12.5984,2.8436,0.0695,-1.2616,0,1,0,1.22127,1
0.4582,4.5105,2.4926,11.7654,-3.0102,0.0350,-0.7448,0,1,0,0.21738,1
